place	date	cases	daily_cases	r_est	pis	nom	smooth_pis	scenario_dates	scenario
India 6 weeks	2020-09-20	5485634	87395	1.0285533898436852	0.32755710207148897	154	0.3399690267453467	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-21	5560127	74493	0.9722777700109558	0.30963534989828667	155	0.33849547647345124	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-22	5643489	83362	0.9398005564199534	0.29929253048582793	156	0.33700830836420576	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-23	5730192	86703	0.9274365156194896	0.2953550300950032	157	0.33550658754004237	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-24	5816113	85921	0.9181540361415358	0.2923988956756721	158	0.3339893791233925	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-25	5901830	85717	0.9223447396781204	0.2937334833787888	159	0.332455748236688	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-26	5990589	88759	0.9638231944849732	0.3069428729827653	160	0.33090476000236085	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-27	6073359	82770	0.97208637475532	0.309574397422795	161	0.3293354795428427	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-28	6143028	69669	0.9402686709841034	0.29944160806564485	162	0.32774697198056535	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-29	6223528	80500	0.933569535827539	0.29730817549915173	163	0.32613830243796055	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-09-30	6310276	86748	0.9430871270967554	0.3003391845314774	164	0.32450853603746016	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-01	6392060	81784	0.9349675210797704	0.29775338330506756	165	0.3228567379014959	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-02	6471943	79883	0.936264560993898	0.29816644366706513	166	0.3211810162814677	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-03	6547422	75479	0.9585179650737332	0.3052533490465948	167	0.31948078571243077	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-04	6622192	74770	0.953168553931772	0.3035497548250872	168	0.3177570707422994	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-05	6682322	60130	0.896080498448426	0.28536927124332284	169	0.3160108959189881	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-06	6754191	71869	0.8794375420313751	0.2800690907882278	170	0.3142432857904111	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-07	6833000	78809	0.8877696216292651	0.2827225571753529	171	0.31245526490448305	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-08	6903797	70797	0.8896751572968051	0.283329401455209	172	0.3106478578091183	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-09	6977102	73305	0.900217500492466	0.286686756960827	173	0.3088220890522312	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-10	7051520	74418	0.951400893488154	0.3029868188238302	174	0.3069789831817362	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-11	7119309	67789	0.9542096183728128	0.30388129624505067	175	0.3051195647455478	Mar 27 - Oct 12, 2020	India 6 weeks
India 6 weeks	2020-10-12	7173571	54262	0.8991773379021469	0.2863555027477425	176	0.3032448582915803	Mar 27 - Oct 12, 2020	India 6 weeks
India 9 weeks	2020-03-27	883	153	2.302287764595493	0.7331954916021961	1	0.8253875681317099	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-03-28	1019	136	2.149619529120384	0.6845761731648767	2	0.810765942469008	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-03-29	1139	120	2.031080539341894	0.6468257866922553	3	0.7963788957721012	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-03-30	1326	187	2.100973838806396	0.6690842779411018	4	0.7822319005589223	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-03-31	1635	309	2.5143470522764213	0.8007287148903577	5	0.7683304293474047	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-01	2059	424	2.865440916197179	0.9125394286136801	6	0.7546799546554809	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-02	2545	486	3.1735955799789237	1.0106755581086229	7	0.7412859490010838	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-03	3105	560	3.3951868703397583	1.0812443799428573	8	0.7281538849021465	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-04	3684	579	3.306938804648148	1.0531405586470552	9	0.7152892348766019	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-05	4293	609	2.9927572631806925	0.9530850863073324	10	0.7026974714423829	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-06	4777	484	2.472984898442255	0.78755636294525	11	0.6903840671174225	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-07	5350	573	2.109484706776588	0.6717946819667526	12	0.6783544944196535	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-08	5915	565	1.804440101657766	0.5746489938168663	13	0.6666142258670088	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-09	6728	813	1.7196637421117715	0.5476507855262138	14	0.6551582516496892	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-10	7599	871	1.6830042037484485	0.5359760467444054	15	0.6439749249267139	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-11	8453	854	1.7074445311632582	0.5437594082118057	16	0.6330597626692431	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-12	9211	758	1.6449172036548565	0.5238467129631521	17	0.6224082818484376	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-13	10454	1243	1.7769713075907838	0.565901175112631	18	0.6120159994354573	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-14	11485	1031	1.7129639004815558	0.5455171279733814	19	0.6018784324014631	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-15	12371	886	1.5733862939796457	0.5010667020146583	20	0.5919910977176153	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-16	13432	1061	1.5092611376684462	0.4806451560078245	21	0.5823495123550742	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-17	14354	922	1.4471974714260256	0.4608801201243795	22	0.5729491932850003	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-18	15725	1371	1.3879103987977852	0.44199932901312794	23	0.5637856574785541	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-19	17305	1580	1.4442515454089042	0.4599419490983408	24	0.554854421906896	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-20	18544	1239	1.4501815332246315	0.4618304360193105	25	0.5461510035411866	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-21	20081	1537	1.4768639989849597	0.47032783756100693	26	0.5377206347762192	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-22	21373	1292	1.4718962833144842	0.468745799559865	27	0.5296027163393304	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-23	23040	1667	1.4457378519022404	0.4604152840292783	28	0.5217840177004945	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-24	24448	1408	1.3307367246514787	0.4237915789798605	29	0.5142513083296865	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-25	26283	1835	1.3641954775342553	0.4344469832023617	30	0.5069913576968808	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-26	27890	1607	1.311135176425622	0.4175491939015789	31	0.4999909352720517	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-27	29458	1568	1.2956784178071403	0.41262677459842745	32	0.4932368105251742	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-28	31360	1902	1.277314447724762	0.40677851345602284	33	0.4867157529262229	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-29	33065	1705	1.2708255991716697	0.4047120495769288	34	0.48041453194517214	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-04-30	34866	1801	1.2186021355456595	0.38808076278677844	35	0.47431991705199666	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-01	37262	2396	1.28395392777636	0.40889294802639886	36	0.4684186777166713	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-02	39826	2564	1.3737331222122808	0.4374843785210397	37	0.46269758340917017	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-03	42778	2952	1.4568001273008295	0.4639382191609483	38	0.4571434035994682	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-04	46434	3656	1.6288623786590946	0.5187338311217186	39	0.4519425832716279	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-05	49405	2971	1.672888888966494	0.5327546843637694	40	0.44725204843879734	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-06	53007	3602	1.687625689671673	0.5374478230772854	41	0.4430142901145788	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-07	56351	3344	1.63766747528484	0.5215379363462679	42	0.4391717993125753	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-08	59690	3339	1.5462828554723134	0.4924352358590864	43	0.435667067046389	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-09	62865	3175	1.3909202456423748	0.44295785651381764	44	0.432442584329623	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-10	67176	4311	1.4053051211540093	0.4475389197651538	45	0.4294408421758796	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-11	70768	3592	1.326173254590879	0.4223382786036231	46	0.4266043315987613	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-12	74330	3562	1.2739877235934065	0.40571907198548945	47	0.42387554361187096	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-13	78056	3726	1.2435101399794652	0.39601306249166895	48	0.42119696922881117	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-14	82047	3991	1.2486434357746627	0.39764783178158025	49	0.4185110994631844	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-15	85855	3808	1.1735918910091856	0.37374662572643863	50	0.41576042532859325	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-16	90649	4794	1.2091285371886638	0.38506376390791774	51	0.41321985816263823	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-17	95698	5049	1.2634711076726095	0.40236990968761527	52	0.4111596471656323	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-18	100326	4628	1.2788017524125197	0.40725216627582767	53	0.4095152901452464	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-19	106480	6154	1.3572945112692163	0.43224927471820335	54	0.40822228490915197	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-20	112200	5720	1.4101029913452103	0.4490668681161712	55	0.40721612926502015	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-21	118223	6023	1.4124309786170526	0.44980824797253416	56	0.4064323210205221	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-22	124759	6536	1.4167604870403334	0.45118704001826304	57	0.40580635798332915	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-23	131424	6665	1.439586924461206	0.45845643581825507	58	0.40527373796111255	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-24	138537	7113	1.4070000065419204	0.4480786795398912	59	0.40476995876154337	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-25	144951	6414	1.3614332776875793	0.43356732232519807	60	0.40423051819229283	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-26	150858	5907	1.287636378031948	0.41006567541824196	61	0.4035909140610323	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-27	158104	7246	1.254722596179467	0.3995838247838765	62	0.4027866441754329	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-05-28	165358	7254	1.2255374295742558	0.39028940342366936	63	0.40175320634316586	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-01	198372	7723	1.2729584901065094	0.4053912982970724	64	0.40072358548077325	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-02	207187	8815	1.274817973989839	0.4059834767471037	65	0.399948137934488	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-03	216876	9689	1.2746915094064415	0.4059432023453455	66	0.39938841865651753	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-04	226723	9847	1.2710930158760885	0.40479721213787107	67	0.39900598259906933	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-05	236195	9472	1.2443515615220335	0.3962810248598121	68	0.3987623847143508	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-06	246603	10408	1.271630912841565	0.40496851289188573	69	0.39861917995456964	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-07	257485	10882	1.2812305477875416	0.4080256498717426	70	0.3985379232719331	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-08	266021	8536	1.208095121971975	0.3847346584896112	71	0.39848016961864874	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-09	276002	9981	1.1696222537764018	0.37248243965589994	72	0.398407473946924	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-10	287158	11156	1.1736385459178864	0.3737614836296281	73	0.3982813912089664	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-11	298293	11135	1.159762321109894	0.36934240725432266	74	0.39806347635698325	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-12	309599	11306	1.141181411477688	0.3634250587014171	75	0.3977152843431822	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-13	321638	12039	1.190767675482861	0.37921649267117413	76	0.3973737427904275	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-14	333043	11405	1.1949306917582534	0.3805422629816985	77	0.3971840978757023	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-15	343075	10032	1.1433310683399895	0.3641096467638517	78	0.3971203823823925	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-16	354161	11086	1.1147022561334432	0.35499240418342487	79	0.39715662909388394	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-17	367269	13108	1.126625251862044	0.35878944764994325	80	0.39726687079356243	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-18	381098	13829	1.1405443569236235	0.3632221798371294	81	0.39742514026481396	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-19	395838	14740	1.1829336595265367	0.3767216415632259	82	0.39760547029102433	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-20	411753	15915	1.2684764848523156	0.40396394151906784	83	0.3977818936555793	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-21	426904	15151	1.3109481148505857	0.4174896215468204	84	0.3979284431418649	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-22	440464	13560	1.2774039334287377	0.40680701142040715	85	0.3980191515332669	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-23	456120	15656	1.2620089462675854	0.40190426409515534	86	0.3980280516131711	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-24	472988	16868	1.251305791957211	0.39849569605819324	87	0.3979291761649635	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-25	491193	18205	1.2438581144803045	0.39612387980092595	88	0.3978623885383541	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-26	509448	18255	1.2492228873290308	0.39783236617115475	89	0.39796176254281257	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-27	529590	20142	1.3046770716853322	0.4154925208163587	90	0.3981926466513636	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-28	549200	19610	1.316408068531862	0.41922841957416945	91	0.3985203893370321	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-29	567539	18339	1.2871908576383202	0.40992379326560757	92	0.3989103390728429	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-06-30	585795	18256	1.2378048768682668	0.39419614227176325	93	0.399327844331821	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-01	605224	19429	1.2068805793404072	0.3843478705322071	94	0.39973825358699105	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-02	627171	21947	1.1891101817853122	0.37868864079918396	95	0.40010691531137804	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-03	649889	22718	1.190978060660132	0.37928349275076756	96	0.4003991779780068	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-04	673907	24018	1.2241670059041054	0.3898529729860886	97	0.40058039005990215	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-05	697849	23942	1.2549742955022658	0.3996639819265036	98	0.4006159000300889	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-06	720349	22500	1.2517431300637405	0.39863497244794094	99	0.4004710563615921	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-07	743496	23147	1.224699626245346	0.3900225933258822	100	0.40025244761003603	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-08	769057	25561	1.2145006790697712	0.3867745970487816	101	0.4000805059401143	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-09	794847	25790	1.1950339502124383	0.380575147069536	102	0.3999413452384551	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-10	822609	27762	1.1972145522104831	0.38126959003992905	103	0.399821079391687	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-11	850366	27757	1.2136534967277253	0.3865048000740918	104	0.3997058222864383	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-12	879472	29106	1.234950804351644	0.3932872232677736	105	0.3995816878093372	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-13	907650	28178	1.2231135997344715	0.38951750117136646	106	0.39943478984701236	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-14	937567	29917	1.222156291943258	0.3892126332189814	107	0.399251242286092	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-15	970174	32607	1.2262210239573943	0.3905071035424422	108	0.3990171590132045	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-16	1005642	35468	1.2521386874959066	0.3987609432020725	109	0.3987186539149781	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-17	1040462	34820	1.25885879841418	0.40090105579100005	110	0.3983418408780415	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-18	1077873	37411	1.2883229431367216	0.4102843216045496	111	0.39787283378902266	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-19	1118108	40235	1.3202135946677394	0.42044034218823495	112	0.3972977465345503	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-20	1154914	36806	1.3014446666435695	0.4144631165689409	113	0.3965970788296111	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-21	1194084	39170	1.275741836509506	0.40627769358858484	114	0.3957729758640848	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-22	1239685	45601	1.296809424257987	0.4129869592996998	115	0.39484401973693845	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-23	1288128	48443	1.3174981555368148	0.41957557290998454	116	0.3938287925471396	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-24	1337016	48888	1.3190820942887802	0.4200800001887001	117	0.39274587639365527	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-25	1387088	50072	1.343162772496894	0.42774882637473266	118	0.3916138533754531	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-26	1436020	48932	1.3421002716211083	0.42741045822461293	119	0.39045130559150026	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-27	1482504	46484	1.289448711826803	0.4106428382682124	120	0.38927681514076395	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-28	1532135	49631	1.240974150516544	0.3952054414507382	121	0.3881089641222116	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-29	1584614	52479	1.2108039858035755	0.3855973337725347	122	0.38696633463481045	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-30	1639582	54968	1.1930192598709015	0.3799335409688109	123	0.3858675087775278	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-07-31	1697068	57486	1.1964441212611527	0.381024235611466	124	0.384831068649331	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-01	1752185	55117	1.20188635094734	0.3827573891865914	125	0.38375758203969246	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-02	1804857	52672	1.1827046705855535	0.37664871685688056	126	0.38255123924287887	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-03	1855345	50488	1.1428839765839165	0.36396726418903796	127	0.3812360561150487	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-04	1906627	51282	1.099624639612342	0.35019072794321754	128	0.37983604851236064	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-05	1963253	56626	1.07341102577402	0.341842638803181	129	0.37837523229097303	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-06	2025423	62170	1.084072588134848	0.3452379613065642	130	0.3768776233070447	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-07	2086878	61455	1.1043883058776771	0.35170778357933385	131	0.37536723741673406	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-08	2152034	65156	1.1471120424950882	0.3653137504588865	132	0.3738680904761997	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-09	2214151	62117	1.1716452937750717	0.3731267048208222	133	0.37240419834160005	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-10	2267167	53016	1.136750140784757	0.362013859048581	134	0.37099957686909385	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-11	2328419	61252	1.1101941251384235	0.35355672730066073	135	0.36967824191483956	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-12	2395485	67066	1.109440983817888	0.35331687899444647	136	0.3684642093349958	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-13	2459626	64141	1.0873781791720143	0.3462906726499513	137	0.3673060564420093	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-14	2525236	65610	1.0829867013921433	0.34489214560255654	138	0.3661378300456707	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-15	2589222	63986	1.1061870007434915	0.3522806029230595	139	0.36496175024815386	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-16	2647318	58096	1.0813301895794942	0.3443646064254401	140	0.36378003715163293	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-17	2701616	54298	1.0242237417096471	0.3261782655329304	141	0.36259491085828194	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-18	2766640	65024	1.0158883541250416	0.32352374567152486	142	0.361408591470275	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-19	2835836	69196	1.020992494138509	0.32514922989809725	143	0.3602232990897861	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-20	2904354	68518	1.031518008995868	0.3285012261858261	144	0.3590412538189893	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-21	2973383	69029	1.0632779004479804	0.33861560440759253	145	0.3578646757600588	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-22	3043450	70067	1.1092614806488506	0.35325971371897985	146	0.35669578501516847	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-23	3105199	61749	1.0897054313988843	0.3470318184210413	147	0.3555368016864925	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-24	3164895	59696	1.0467607382076167	0.33335548485393435	148	0.3543899458762048	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-25	3231768	66873	1.0298273434706775	0.3279628102849386	149	0.35327243857981183	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-26	3307763	75995	1.0431042726201	0.3321910326402743	150	0.35219445807617683	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-27	3384590	76827	1.0575996787975104	0.33680729591615854	151	0.35114766039250916	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-28	3461247	76657	1.0967380371329951	0.349271449321122	152	0.3501237015560183	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-29	3539726	78479	1.1451087496758978	0.36467577405733637	153	0.34911423759391363	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-30	3619187	79461	1.169132873528136	0.37232658972383437	154	0.3481109245334045	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-08-31	3687953	68766	1.1277301505674715	0.3591413179773429	155	0.3471054184017005	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-09-01	3766121	78168	1.109570429738837	0.35335810284452535	156	0.34608937522601085	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-09-02	3848981	82860	1.1073432679282889	0.3526488322556468	157	0.34505445103354515	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-09-03	3933137	84156	1.1053824028651298	0.3520243675618508	158	0.3439923018515127	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-09-04	4020252	87115	1.1096567274562834	0.353385585550354	159	0.34289458370712306	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-09-05	4110852	90600	1.1525904290325293	0.36705841868510697	160	0.34175295262758537	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-09-06	4202577	91725	1.1705877433898275	0.37278991322312227	161	0.3405590646401093	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-09-07	4277592	75015	1.1276429457084114	0.35911354637967735	162	0.3393392002085041	Mar 27 - Oct 12, 2020	India 9 weeks
India 9 weeks	2020-09-08	4367447	89855	1.1192291787655853	0.35643406552383583	163	0.33812341719661787	Mar 27 - Oct 12, 2020	India 9 weeks
